,Stazione,Data inizio,Data fine,Strumento,PM2.5,Unit√† di misura,F1,F2,F3,F4
723,GIARDINI MARGHERITA,30/12/2017,31/12/2017,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
724,GIARDINI MARGHERITA,31/12/2017,01/01/2018,FAI SWAM 5A,28.0,ug/m3,,1,1.0,1.0
725,GIARDINI MARGHERITA,01/01/2018,02/01/2018,FAI SWAM 5A,36.0,ug/m3,,1,1.0,1.0
726,GIARDINI MARGHERITA,02/01/2018,03/01/2018,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
727,GIARDINI MARGHERITA,03/01/2018,04/01/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
728,GIARDINI MARGHERITA,04/01/2018,05/01/2018,FAI SWAM 5A,19.0,ug/m3,,1,1.0,1.0
729,GIARDINI MARGHERITA,05/01/2018,06/01/2018,FAI SWAM 5A,37.0,ug/m3,,1,1.0,1.0
730,GIARDINI MARGHERITA,06/01/2018,07/01/2018,FAI SWAM 5A,53.0,ug/m3,,1,1.0,1.0
731,GIARDINI MARGHERITA,07/01/2018,08/01/2018,FAI SWAM 5A,44.0,ug/m3,,1,1.0,1.0
732,GIARDINI MARGHERITA,08/01/2018,09/01/2018,FAI SWAM 5A,24.0,ug/m3,,1,1.0,1.0
733,GIARDINI MARGHERITA,09/01/2018,10/01/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
734,GIARDINI MARGHERITA,10/01/2018,11/01/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
735,GIARDINI MARGHERITA,11/01/2018,12/01/2018,FAI SWAM 5A,24.0,ug/m3,,1,1.0,1.0
736,GIARDINI MARGHERITA,12/01/2018,13/01/2018,FAI SWAM 5A,24.0,ug/m3,,1,1.0,1.0
737,GIARDINI MARGHERITA,13/01/2018,14/01/2018,FAI SWAM 5A,32.0,ug/m3,,1,1.0,1.0
738,GIARDINI MARGHERITA,14/01/2018,15/01/2018,FAI SWAM 5A,26.0,ug/m3,,1,1.0,1.0
739,GIARDINI MARGHERITA,15/01/2018,16/01/2018,FAI SWAM 5A,39.0,ug/m3,,1,1.0,1.0
740,GIARDINI MARGHERITA,16/01/2018,17/01/2018,FAI SWAM 5A,39.0,ug/m3,,1,1.0,1.0
741,GIARDINI MARGHERITA,17/01/2018,18/01/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
742,GIARDINI MARGHERITA,18/01/2018,19/01/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
743,GIARDINI MARGHERITA,19/01/2018,20/01/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
744,GIARDINI MARGHERITA,20/01/2018,21/01/2018,FAI SWAM 5A,31.0,ug/m3,,1,1.0,1.0
745,GIARDINI MARGHERITA,21/01/2018,22/01/2018,FAI SWAM 5A,35.0,ug/m3,,1,1.0,1.0
746,GIARDINI MARGHERITA,22/01/2018,23/01/2018,FAI SWAM 5A,32.0,ug/m3,,1,1.0,1.0
747,GIARDINI MARGHERITA,23/01/2018,24/01/2018,FAI SWAM 5A,31.0,ug/m3,,1,1.0,1.0
748,GIARDINI MARGHERITA,24/01/2018,25/01/2018,FAI SWAM 5A,32.0,ug/m3,,1,1.0,1.0
749,GIARDINI MARGHERITA,25/01/2018,26/01/2018,FAI SWAM 5A,47.0,ug/m3,,1,1.0,1.0
750,GIARDINI MARGHERITA,26/01/2018,27/01/2018,FAI SWAM 5A,69.0,ug/m3,,1,1.0,1.0
751,GIARDINI MARGHERITA,27/01/2018,28/01/2018,FAI SWAM 5A,64.0,ug/m3,,1,1.0,1.0
752,GIARDINI MARGHERITA,28/01/2018,29/01/2018,FAI SWAM 5A,23.0,ug/m3,,1,1.0,1.0
753,GIARDINI MARGHERITA,29/01/2018,30/01/2018,FAI SWAM 5A,28.0,ug/m3,,1,1.0,1.0
754,GIARDINI MARGHERITA,30/01/2018,31/01/2018,FAI SWAM 5A,23.0,ug/m3,,1,1.0,1.0
755,GIARDINI MARGHERITA,31/01/2018,01/02/2018,FAI SWAM 5A,35.0,ug/m3,,1,1.0,1.0
756,GIARDINI MARGHERITA,01/02/2018,02/02/2018,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
757,GIARDINI MARGHERITA,02/02/2018,03/02/2018,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
758,GIARDINI MARGHERITA,03/02/2018,04/02/2018,FAI SWAM 5A,0.0,ug/m3,,1,1.0,1.0
759,GIARDINI MARGHERITA,04/02/2018,05/02/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
760,GIARDINI MARGHERITA,05/02/2018,06/02/2018,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
761,GIARDINI MARGHERITA,06/02/2018,07/02/2018,FAI SWAM 5A,25.0,ug/m3,,1,1.0,1.0
762,GIARDINI MARGHERITA,07/02/2018,08/02/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
763,GIARDINI MARGHERITA,08/02/2018,09/02/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
764,GIARDINI MARGHERITA,09/02/2018,10/02/2018,FAI SWAM 5A,24.0,ug/m3,,1,1.0,1.0
765,GIARDINI MARGHERITA,10/02/2018,11/02/2018,FAI SWAM 5A,33.0,ug/m3,,1,1.0,1.0
766,GIARDINI MARGHERITA,11/02/2018,12/02/2018,FAI SWAM 5A,26.0,ug/m3,,1,1.0,1.0
767,GIARDINI MARGHERITA,12/02/2018,13/02/2018,FAI SWAM 5A,20.0,ug/m3,,1,1.0,1.0
768,GIARDINI MARGHERITA,13/02/2018,14/02/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
769,GIARDINI MARGHERITA,14/02/2018,15/02/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
770,GIARDINI MARGHERITA,15/02/2018,16/02/2018,FAI SWAM 5A,24.0,ug/m3,,1,1.0,1.0
771,GIARDINI MARGHERITA,16/02/2018,17/02/2018,FAI SWAM 5A,35.0,ug/m3,,1,1.0,1.0
772,GIARDINI MARGHERITA,17/02/2018,18/02/2018,FAI SWAM 5A,61.0,ug/m3,,1,1.0,1.0
773,GIARDINI MARGHERITA,18/02/2018,19/02/2018,FAI SWAM 5A,29.0,ug/m3,,1,1.0,1.0
774,GIARDINI MARGHERITA,19/02/2018,20/02/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
775,GIARDINI MARGHERITA,20/02/2018,21/02/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
776,GIARDINI MARGHERITA,21/02/2018,22/02/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
777,GIARDINI MARGHERITA,22/02/2018,23/02/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
778,GIARDINI MARGHERITA,23/02/2018,24/02/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
779,GIARDINI MARGHERITA,24/02/2018,25/02/2018,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
780,GIARDINI MARGHERITA,25/02/2018,26/02/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
781,GIARDINI MARGHERITA,26/02/2018,27/02/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
782,GIARDINI MARGHERITA,28/02/2018,01/03/2018,FAI SWAM 5A,26.0,ug/m3,,1,1.0,1.0
783,GIARDINI MARGHERITA,01/03/2018,02/03/2018,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
784,GIARDINI MARGHERITA,02/03/2018,03/03/2018,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
785,GIARDINI MARGHERITA,03/03/2018,04/03/2018,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
786,GIARDINI MARGHERITA,04/03/2018,05/03/2018,FAI SWAM 5A,34.0,ug/m3,,1,1.0,1.0
787,GIARDINI MARGHERITA,06/03/2018,07/03/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
788,GIARDINI MARGHERITA,07/03/2018,08/03/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
789,GIARDINI MARGHERITA,08/03/2018,09/03/2018,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
790,GIARDINI MARGHERITA,09/03/2018,10/03/2018,FAI SWAM 5A,1.0,ug/m3,,1,1.0,1.0
791,GIARDINI MARGHERITA,10/03/2018,11/03/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
792,GIARDINI MARGHERITA,11/03/2018,12/03/2018,FAI SWAM 5A,34.0,ug/m3,,1,1.0,1.0
793,GIARDINI MARGHERITA,12/03/2018,13/03/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
794,GIARDINI MARGHERITA,13/03/2018,14/03/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
795,GIARDINI MARGHERITA,14/03/2018,15/03/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
796,GIARDINI MARGHERITA,15/03/2018,16/03/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
797,GIARDINI MARGHERITA,16/03/2018,17/03/2018,FAI SWAM 5A,,ug/m3,,-2,-2.0,-2.0
798,GIARDINI MARGHERITA,17/03/2018,18/03/2018,FAI SWAM 5A,,ug/m3,,-2,-2.0,-1.0
799,GIARDINI MARGHERITA,18/03/2018,19/03/2018,FAI SWAM 5A,,ug/m3,,-2,-2.0,-1.0
800,GIARDINI MARGHERITA,21/03/2018,22/03/2018,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
801,GIARDINI MARGHERITA,23/03/2018,24/03/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
802,GIARDINI MARGHERITA,24/03/2018,25/03/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
803,GIARDINI MARGHERITA,25/03/2018,26/03/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
804,GIARDINI MARGHERITA,26/03/2018,27/03/2018,FAI SWAM 5A,21.0,ug/m3,,1,1.0,1.0
805,GIARDINI MARGHERITA,27/03/2018,28/03/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
806,GIARDINI MARGHERITA,28/03/2018,29/03/2018,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
807,GIARDINI MARGHERITA,29/03/2018,30/03/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
808,GIARDINI MARGHERITA,30/03/2018,31/03/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
809,GIARDINI MARGHERITA,31/03/2018,01/04/2018,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
810,GIARDINI MARGHERITA,01/04/2018,02/04/2018,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
811,GIARDINI MARGHERITA,02/04/2018,03/04/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
812,GIARDINI MARGHERITA,03/04/2018,04/04/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
813,GIARDINI MARGHERITA,04/04/2018,05/04/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
814,GIARDINI MARGHERITA,05/04/2018,06/04/2018,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
815,GIARDINI MARGHERITA,06/04/2018,07/04/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
816,GIARDINI MARGHERITA,07/04/2018,08/04/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
817,GIARDINI MARGHERITA,08/04/2018,09/04/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
818,GIARDINI MARGHERITA,09/04/2018,10/04/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
819,GIARDINI MARGHERITA,10/04/2018,11/04/2018,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
820,GIARDINI MARGHERITA,11/04/2018,12/04/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
821,GIARDINI MARGHERITA,12/04/2018,13/04/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
822,GIARDINI MARGHERITA,13/04/2018,14/04/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
823,GIARDINI MARGHERITA,14/04/2018,15/04/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
824,GIARDINI MARGHERITA,15/04/2018,16/04/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
825,GIARDINI MARGHERITA,16/04/2018,17/04/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
826,GIARDINI MARGHERITA,17/04/2018,18/04/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
827,GIARDINI MARGHERITA,18/04/2018,19/04/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
828,GIARDINI MARGHERITA,19/04/2018,20/04/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
829,GIARDINI MARGHERITA,20/04/2018,21/04/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
830,GIARDINI MARGHERITA,21/04/2018,22/04/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
831,GIARDINI MARGHERITA,22/04/2018,23/04/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
832,GIARDINI MARGHERITA,23/04/2018,24/04/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
833,GIARDINI MARGHERITA,24/04/2018,25/04/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
834,GIARDINI MARGHERITA,25/04/2018,26/04/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
835,GIARDINI MARGHERITA,26/04/2018,27/04/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
836,GIARDINI MARGHERITA,27/04/2018,28/04/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
837,GIARDINI MARGHERITA,28/04/2018,29/04/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
838,GIARDINI MARGHERITA,29/04/2018,30/04/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
839,GIARDINI MARGHERITA,30/04/2018,01/05/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
840,GIARDINI MARGHERITA,01/05/2018,02/05/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
841,GIARDINI MARGHERITA,02/05/2018,03/05/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
842,GIARDINI MARGHERITA,03/05/2018,04/05/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
843,GIARDINI MARGHERITA,04/05/2018,05/05/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
844,GIARDINI MARGHERITA,05/05/2018,06/05/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
845,GIARDINI MARGHERITA,06/05/2018,07/05/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
846,GIARDINI MARGHERITA,07/05/2018,08/05/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
847,GIARDINI MARGHERITA,08/05/2018,09/05/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
848,GIARDINI MARGHERITA,09/05/2018,10/05/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
849,GIARDINI MARGHERITA,10/05/2018,11/05/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
850,GIARDINI MARGHERITA,11/05/2018,12/05/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
851,GIARDINI MARGHERITA,12/05/2018,13/05/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
852,GIARDINI MARGHERITA,16/05/2018,17/05/2018,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
853,GIARDINI MARGHERITA,17/05/2018,18/05/2018,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
854,GIARDINI MARGHERITA,18/05/2018,19/05/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
855,GIARDINI MARGHERITA,19/05/2018,20/05/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
856,GIARDINI MARGHERITA,20/05/2018,21/05/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
857,GIARDINI MARGHERITA,21/05/2018,22/05/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
858,GIARDINI MARGHERITA,22/05/2018,23/05/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
859,GIARDINI MARGHERITA,23/05/2018,24/05/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
860,GIARDINI MARGHERITA,24/05/2018,25/05/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
861,GIARDINI MARGHERITA,25/05/2018,26/05/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
862,GIARDINI MARGHERITA,26/05/2018,27/05/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
863,GIARDINI MARGHERITA,27/05/2018,28/05/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
864,GIARDINI MARGHERITA,28/05/2018,29/05/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
865,GIARDINI MARGHERITA,29/05/2018,30/05/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
866,GIARDINI MARGHERITA,30/05/2018,31/05/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
867,GIARDINI MARGHERITA,31/05/2018,01/06/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
868,GIARDINI MARGHERITA,01/06/2018,02/06/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
869,GIARDINI MARGHERITA,02/06/2018,03/06/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
870,GIARDINI MARGHERITA,03/06/2018,04/06/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
871,GIARDINI MARGHERITA,04/06/2018,05/06/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
872,GIARDINI MARGHERITA,05/06/2018,06/06/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
873,GIARDINI MARGHERITA,06/06/2018,07/06/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
874,GIARDINI MARGHERITA,07/06/2018,08/06/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
875,GIARDINI MARGHERITA,08/06/2018,09/06/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
876,GIARDINI MARGHERITA,09/06/2018,10/06/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
877,GIARDINI MARGHERITA,10/06/2018,11/06/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
878,GIARDINI MARGHERITA,11/06/2018,12/06/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
879,GIARDINI MARGHERITA,12/06/2018,13/06/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
880,GIARDINI MARGHERITA,13/06/2018,14/06/2018,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
881,GIARDINI MARGHERITA,14/06/2018,15/06/2018,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
882,GIARDINI MARGHERITA,15/06/2018,16/06/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
883,GIARDINI MARGHERITA,16/06/2018,17/06/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
884,GIARDINI MARGHERITA,17/06/2018,18/06/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
885,GIARDINI MARGHERITA,18/06/2018,19/06/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
886,GIARDINI MARGHERITA,19/06/2018,20/06/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
887,GIARDINI MARGHERITA,20/06/2018,21/06/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
888,GIARDINI MARGHERITA,21/06/2018,22/06/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
889,GIARDINI MARGHERITA,22/06/2018,23/06/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
890,GIARDINI MARGHERITA,23/06/2018,24/06/2018,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
891,GIARDINI MARGHERITA,24/06/2018,25/06/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
892,GIARDINI MARGHERITA,25/06/2018,26/06/2018,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
893,GIARDINI MARGHERITA,26/06/2018,27/06/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
894,GIARDINI MARGHERITA,27/06/2018,28/06/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
895,GIARDINI MARGHERITA,28/06/2018,29/06/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
896,GIARDINI MARGHERITA,29/06/2018,30/06/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
897,GIARDINI MARGHERITA,30/06/2018,01/07/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
898,GIARDINI MARGHERITA,01/07/2018,02/07/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
899,GIARDINI MARGHERITA,02/07/2018,03/07/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
900,GIARDINI MARGHERITA,03/07/2018,04/07/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
901,GIARDINI MARGHERITA,04/07/2018,05/07/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
902,GIARDINI MARGHERITA,05/07/2018,06/07/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
903,GIARDINI MARGHERITA,06/07/2018,07/07/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
