,Stazione,Data inizio,Data fine,Strumento,PM2.5,Unit√† di misura,F1,F2,F3,F4
904,GIARDINI MARGHERITA,07/07/2018,08/07/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
905,GIARDINI MARGHERITA,08/07/2018,09/07/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
906,GIARDINI MARGHERITA,09/07/2018,10/07/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
907,GIARDINI MARGHERITA,10/07/2018,11/07/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
908,GIARDINI MARGHERITA,11/07/2018,12/07/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
909,GIARDINI MARGHERITA,12/07/2018,13/07/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
910,GIARDINI MARGHERITA,13/07/2018,14/07/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
911,GIARDINI MARGHERITA,14/07/2018,15/07/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
912,GIARDINI MARGHERITA,15/07/2018,16/07/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
913,GIARDINI MARGHERITA,16/07/2018,17/07/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
914,GIARDINI MARGHERITA,17/07/2018,18/07/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
915,GIARDINI MARGHERITA,18/07/2018,19/07/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
916,GIARDINI MARGHERITA,19/07/2018,20/07/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
917,GIARDINI MARGHERITA,20/07/2018,21/07/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
918,GIARDINI MARGHERITA,21/07/2018,22/07/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
919,GIARDINI MARGHERITA,22/07/2018,23/07/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
920,GIARDINI MARGHERITA,23/07/2018,24/07/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
921,GIARDINI MARGHERITA,24/07/2018,25/07/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
922,GIARDINI MARGHERITA,25/07/2018,26/07/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
923,GIARDINI MARGHERITA,26/07/2018,27/07/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
924,GIARDINI MARGHERITA,27/07/2018,28/07/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
925,GIARDINI MARGHERITA,28/07/2018,29/07/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
926,GIARDINI MARGHERITA,29/07/2018,30/07/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
927,GIARDINI MARGHERITA,30/07/2018,31/07/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
928,GIARDINI MARGHERITA,31/07/2018,01/08/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
929,GIARDINI MARGHERITA,01/08/2018,02/08/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
930,GIARDINI MARGHERITA,02/08/2018,03/08/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
931,GIARDINI MARGHERITA,03/08/2018,04/08/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
932,GIARDINI MARGHERITA,04/08/2018,05/08/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
933,GIARDINI MARGHERITA,05/08/2018,06/08/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
934,GIARDINI MARGHERITA,06/08/2018,07/08/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
935,GIARDINI MARGHERITA,07/08/2018,08/08/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
936,GIARDINI MARGHERITA,08/08/2018,09/08/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
937,GIARDINI MARGHERITA,09/08/2018,10/08/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
938,GIARDINI MARGHERITA,10/08/2018,11/08/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
939,GIARDINI MARGHERITA,11/08/2018,12/08/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
940,GIARDINI MARGHERITA,12/08/2018,13/08/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
941,GIARDINI MARGHERITA,13/08/2018,14/08/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
942,GIARDINI MARGHERITA,14/08/2018,15/08/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
943,GIARDINI MARGHERITA,15/08/2018,16/08/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
944,GIARDINI MARGHERITA,16/08/2018,17/08/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
945,GIARDINI MARGHERITA,17/08/2018,18/08/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
946,GIARDINI MARGHERITA,18/08/2018,19/08/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
947,GIARDINI MARGHERITA,19/08/2018,20/08/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
948,GIARDINI MARGHERITA,20/08/2018,21/08/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
949,GIARDINI MARGHERITA,21/08/2018,22/08/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
950,GIARDINI MARGHERITA,22/08/2018,23/08/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
951,GIARDINI MARGHERITA,23/08/2018,24/08/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
952,GIARDINI MARGHERITA,24/08/2018,25/08/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
953,GIARDINI MARGHERITA,25/08/2018,26/08/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
954,GIARDINI MARGHERITA,26/08/2018,27/08/2018,FAI SWAM 5A,1.0,ug/m3,,1,1.0,1.0
955,GIARDINI MARGHERITA,27/08/2018,28/08/2018,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
956,GIARDINI MARGHERITA,28/08/2018,29/08/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
957,GIARDINI MARGHERITA,29/08/2018,30/08/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
958,GIARDINI MARGHERITA,30/08/2018,31/08/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
959,GIARDINI MARGHERITA,31/08/2018,01/09/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
960,GIARDINI MARGHERITA,01/09/2018,02/09/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
961,GIARDINI MARGHERITA,02/09/2018,03/09/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
962,GIARDINI MARGHERITA,03/09/2018,04/09/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
963,GIARDINI MARGHERITA,04/09/2018,05/09/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
964,GIARDINI MARGHERITA,05/09/2018,06/09/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
965,GIARDINI MARGHERITA,06/09/2018,07/09/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
966,GIARDINI MARGHERITA,07/09/2018,08/09/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
967,GIARDINI MARGHERITA,08/09/2018,09/09/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
968,GIARDINI MARGHERITA,09/09/2018,10/09/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
969,GIARDINI MARGHERITA,10/09/2018,11/09/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
970,GIARDINI MARGHERITA,11/09/2018,12/09/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
971,GIARDINI MARGHERITA,12/09/2018,13/09/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
972,GIARDINI MARGHERITA,13/09/2018,14/09/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
973,GIARDINI MARGHERITA,14/09/2018,15/09/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
974,GIARDINI MARGHERITA,15/09/2018,16/09/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
975,GIARDINI MARGHERITA,16/09/2018,17/09/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
976,GIARDINI MARGHERITA,17/09/2018,18/09/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
977,GIARDINI MARGHERITA,18/09/2018,19/09/2018,FAI SWAM 5A,,ug/m3,,-2,-2.0,-5.0
978,GIARDINI MARGHERITA,19/09/2018,20/09/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
979,GIARDINI MARGHERITA,20/09/2018,21/09/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
980,GIARDINI MARGHERITA,21/09/2018,22/09/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
981,GIARDINI MARGHERITA,22/09/2018,23/09/2018,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
982,GIARDINI MARGHERITA,23/09/2018,24/09/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
983,GIARDINI MARGHERITA,24/09/2018,25/09/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
984,GIARDINI MARGHERITA,25/09/2018,26/09/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
985,GIARDINI MARGHERITA,26/09/2018,27/09/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
986,GIARDINI MARGHERITA,27/09/2018,28/09/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
987,GIARDINI MARGHERITA,28/09/2018,29/09/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
988,GIARDINI MARGHERITA,29/09/2018,30/09/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
989,GIARDINI MARGHERITA,30/09/2018,01/10/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
990,GIARDINI MARGHERITA,01/10/2018,02/10/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
991,GIARDINI MARGHERITA,02/10/2018,03/10/2018,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
992,GIARDINI MARGHERITA,03/10/2018,04/10/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
993,GIARDINI MARGHERITA,04/10/2018,05/10/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
994,GIARDINI MARGHERITA,05/10/2018,06/10/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
995,GIARDINI MARGHERITA,06/10/2018,07/10/2018,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
996,GIARDINI MARGHERITA,07/10/2018,08/10/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
997,GIARDINI MARGHERITA,08/10/2018,09/10/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
998,GIARDINI MARGHERITA,09/10/2018,10/10/2018,FAI SWAM 5A,21.0,ug/m3,,1,1.0,1.0
999,GIARDINI MARGHERITA,10/10/2018,11/10/2018,FAI SWAM 5A,29.0,ug/m3,,1,1.0,1.0
1000,GIARDINI MARGHERITA,11/10/2018,12/10/2018,FAI SWAM 5A,38.0,ug/m3,,1,1.0,1.0
1001,GIARDINI MARGHERITA,12/10/2018,13/10/2018,FAI SWAM 5A,35.0,ug/m3,,1,1.0,1.0
1002,GIARDINI MARGHERITA,13/10/2018,14/10/2018,FAI SWAM 5A,35.0,ug/m3,,1,1.0,1.0
1003,GIARDINI MARGHERITA,14/10/2018,15/10/2018,FAI SWAM 5A,31.0,ug/m3,,1,1.0,1.0
1004,GIARDINI MARGHERITA,15/10/2018,16/10/2018,FAI SWAM 5A,26.0,ug/m3,,1,1.0,1.0
1005,GIARDINI MARGHERITA,16/10/2018,17/10/2018,FAI SWAM 5A,29.0,ug/m3,,1,1.0,1.0
1006,GIARDINI MARGHERITA,17/10/2018,18/10/2018,FAI SWAM 5A,37.0,ug/m3,,1,1.0,1.0
1007,GIARDINI MARGHERITA,18/10/2018,19/10/2018,FAI SWAM 5A,27.0,ug/m3,,1,1.0,1.0
1008,GIARDINI MARGHERITA,19/10/2018,20/10/2018,FAI SWAM 5A,35.0,ug/m3,,1,1.0,1.0
1009,GIARDINI MARGHERITA,20/10/2018,21/10/2018,FAI SWAM 5A,34.0,ug/m3,,1,1.0,1.0
1010,GIARDINI MARGHERITA,21/10/2018,22/10/2018,FAI SWAM 5A,20.0,ug/m3,,1,1.0,1.0
1011,GIARDINI MARGHERITA,22/10/2018,23/10/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
1012,GIARDINI MARGHERITA,23/10/2018,24/10/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
1013,GIARDINI MARGHERITA,24/10/2018,25/10/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
1014,GIARDINI MARGHERITA,25/10/2018,26/10/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
1015,GIARDINI MARGHERITA,26/10/2018,27/10/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
1016,GIARDINI MARGHERITA,27/10/2018,28/10/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
1017,GIARDINI MARGHERITA,28/10/2018,29/10/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
1018,GIARDINI MARGHERITA,29/10/2018,30/10/2018,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
1019,GIARDINI MARGHERITA,30/10/2018,31/10/2018,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
1020,GIARDINI MARGHERITA,31/10/2018,01/11/2018,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
1021,GIARDINI MARGHERITA,01/11/2018,02/11/2018,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
1022,GIARDINI MARGHERITA,02/11/2018,03/11/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
1023,GIARDINI MARGHERITA,03/11/2018,04/11/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
1024,GIARDINI MARGHERITA,04/11/2018,05/11/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
1025,GIARDINI MARGHERITA,05/11/2018,06/11/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
1026,GIARDINI MARGHERITA,06/11/2018,07/11/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
1027,GIARDINI MARGHERITA,07/11/2018,08/11/2018,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
1028,GIARDINI MARGHERITA,08/11/2018,09/11/2018,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
1029,GIARDINI MARGHERITA,09/11/2018,10/11/2018,FAI SWAM 5A,19.0,ug/m3,,1,1.0,1.0
1030,GIARDINI MARGHERITA,10/11/2018,11/11/2018,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
1031,GIARDINI MARGHERITA,11/11/2018,12/11/2018,FAI SWAM 5A,25.0,ug/m3,,1,1.0,1.0
1032,GIARDINI MARGHERITA,12/11/2018,13/11/2018,FAI SWAM 5A,23.0,ug/m3,,1,1.0,1.0
1033,GIARDINI MARGHERITA,13/11/2018,14/11/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
1034,GIARDINI MARGHERITA,14/11/2018,15/11/2018,FAI SWAM 5A,28.0,ug/m3,,1,1.0,1.0
1035,GIARDINI MARGHERITA,15/11/2018,16/11/2018,FAI SWAM 5A,24.0,ug/m3,,1,1.0,1.0
1036,GIARDINI MARGHERITA,16/11/2018,17/11/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
1037,GIARDINI MARGHERITA,17/11/2018,18/11/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
1038,GIARDINI MARGHERITA,18/11/2018,19/11/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
1039,GIARDINI MARGHERITA,19/11/2018,20/11/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
1040,GIARDINI MARGHERITA,20/11/2018,21/11/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
1041,GIARDINI MARGHERITA,21/11/2018,22/11/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
1042,GIARDINI MARGHERITA,22/11/2018,23/11/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
1043,GIARDINI MARGHERITA,23/11/2018,24/11/2018,FAI SWAM 5A,22.0,ug/m3,,1,1.0,1.0
1044,GIARDINI MARGHERITA,24/11/2018,25/11/2018,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
1045,GIARDINI MARGHERITA,25/11/2018,26/11/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
1046,GIARDINI MARGHERITA,26/11/2018,27/11/2018,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
1047,GIARDINI MARGHERITA,27/11/2018,28/11/2018,FAI SWAM 5A,19.0,ug/m3,,1,1.0,1.0
1048,GIARDINI MARGHERITA,28/11/2018,29/11/2018,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
1049,GIARDINI MARGHERITA,29/11/2018,30/11/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
1050,GIARDINI MARGHERITA,30/11/2018,01/12/2018,FAI SWAM 5A,31.0,ug/m3,,1,1.0,1.0
1051,GIARDINI MARGHERITA,01/12/2018,02/12/2018,FAI SWAM 5A,43.0,ug/m3,,1,1.0,1.0
1052,GIARDINI MARGHERITA,02/12/2018,03/12/2018,FAI SWAM 5A,52.0,ug/m3,,1,1.0,1.0
1053,GIARDINI MARGHERITA,03/12/2018,04/12/2018,FAI SWAM 5A,,ug/m3,,-1,-3.0,-3.0
1054,GIARDINI MARGHERITA,04/12/2018,05/12/2018,FAI SWAM 5A,,ug/m3,,-1,-3.0,-3.0
1055,GIARDINI MARGHERITA,05/12/2018,06/12/2018,FAI SWAM 5A,37.0,ug/m3,,1,1.0,1.0
1056,GIARDINI MARGHERITA,06/12/2018,07/12/2018,FAI SWAM 5A,36.0,ug/m3,,1,1.0,1.0
1057,GIARDINI MARGHERITA,07/12/2018,08/12/2018,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
1058,GIARDINI MARGHERITA,08/12/2018,09/12/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
1059,GIARDINI MARGHERITA,09/12/2018,10/12/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
1060,GIARDINI MARGHERITA,10/12/2018,11/12/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
1061,GIARDINI MARGHERITA,11/12/2018,12/12/2018,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
1062,GIARDINI MARGHERITA,12/12/2018,13/12/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
1063,GIARDINI MARGHERITA,13/12/2018,14/12/2018,FAI SWAM 5A,27.0,ug/m3,,1,1.0,1.0
1064,GIARDINI MARGHERITA,14/12/2018,15/12/2018,FAI SWAM 5A,22.0,ug/m3,,1,1.0,1.0
1065,GIARDINI MARGHERITA,15/12/2018,16/12/2018,FAI SWAM 5A,20.0,ug/m3,,1,1.0,1.0
1066,GIARDINI MARGHERITA,16/12/2018,17/12/2018,FAI SWAM 5A,24.0,ug/m3,,1,1.0,1.0
1067,GIARDINI MARGHERITA,17/12/2018,18/12/2018,FAI SWAM 5A,,ug/m3,,-2,-2.0,-2.0
1068,GIARDINI MARGHERITA,18/12/2018,19/12/2018,FAI SWAM 5A,33.0,ug/m3,,1,1.0,1.0
1069,GIARDINI MARGHERITA,19/12/2018,20/12/2018,FAI SWAM 5A,46.0,ug/m3,,1,1.0,1.0
1070,GIARDINI MARGHERITA,20/12/2018,21/12/2018,FAI SWAM 5A,33.0,ug/m3,,1,1.0,1.0
1071,GIARDINI MARGHERITA,21/12/2018,22/12/2018,FAI SWAM 5A,24.0,ug/m3,,1,1.0,1.0
1072,GIARDINI MARGHERITA,22/12/2018,23/12/2018,FAI SWAM 5A,25.0,ug/m3,,1,1.0,1.0
1073,GIARDINI MARGHERITA,23/12/2018,24/12/2018,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
1074,GIARDINI MARGHERITA,24/12/2018,25/12/2018,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
1075,GIARDINI MARGHERITA,25/12/2018,26/12/2018,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
1076,GIARDINI MARGHERITA,26/12/2018,27/12/2018,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
1077,GIARDINI MARGHERITA,27/12/2018,28/12/2018,FAI SWAM 5A,23.0,ug/m3,,1,1.0,1.0
1078,GIARDINI MARGHERITA,28/12/2018,29/12/2018,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
1079,GIARDINI MARGHERITA,29/12/2018,30/12/2018,FAI SWAM 5A,23.0,ug/m3,,1,1.0,1.0
1080,GIARDINI MARGHERITA,30/12/2018,31/12/2018,FAI SWAM 5A,29.0,ug/m3,,1,1.0,1.0
1081,GIARDINI MARGHERITA,31/12/2018,01/01/2019,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
1082,GIARDINI MARGHERITA,01/01/2019,02/01/2019,FAI SWAM 5A,48.0,ug/m3,,1,1.0,1.0
1083,GIARDINI MARGHERITA,02/01/2019,03/01/2019,FAI SWAM 5A,37.0,ug/m3,,1,1.0,1.0
1084,GIARDINI MARGHERITA,03/01/2019,04/01/2019,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
